4722,2020-10-26,39,7,4
4723,2022-10-17,11,45,1
4724,2020-12-29,40,48,5
4725,2020-08-26,11,6,1
4726,2020-08-15,26,41,1
4727,2022-10-15,47,7,4
4728,2024-05-26,19,24,5
4729,2021-04-22,22,48,4
4730,2024-11-20,19,44,3
4731,2022-02-28,26,39,1
4732,2023-05-05,26,11,3
4733,2020-03-09,44,43,4
4734,2023-05-21,15,46,1
4735,2023-01-19,28,1,5
4736,2022-09-10,43,16,4
4737,2020-05-15,48,37,2
4738,2022-05-31,27,50,1
4739,2020-01-27,32,17,2
4740,2024-08-06,49,36,2
4741,2021-04-08,49,4,5
4742,2022-03-22,1,44,1
4743,2020-10-04,50,32,3
4744,2023-11-06,21,30,2
4745,2024-01-05,36,35,4
4746,2023-12-01,30,31,3
4747,2024-03-07,30,8,1
4748,2023-09-26,14,23,1
4749,2023-08-20,47,36,4
4750,2024-05-16,45,27,1
4751,2021-12-30,37,48,5
4752,2021-01-10,28,49,5
4753,2022-04-03,32,31,1
4754,2023-12-20,15,20,2
4755,2021-10-03,31,21,1
4756,2022-01-11,45,43,4
4757,2023-01-23,49,34,1
4758,2022-01-09,23,9,4
4759,2021-03-16,46,43,4
4760,2022-07-19,22,50,3
4761,2020-12-21,10,35,4
4762,2024-05-05,22,29,5
4763,2021-10-08,49,6,4
4764,2023-04-14,34,37,4
4765,2021-06-15,4,15,2
4766,2021-10-14,9,47,1
4767,2022-01-14,41,34,4
4768,2022-02-25,1,19,1
4769,2024-01-10,20,27,3
4770,2021-11-09,13,17,4
4771,2020-02-18,9,25,2
4772,2024-01-15,12,7,2
4773,2023-03-12,30,12,1
4774,2024-08-29,20,4,1
4775,2024-01-02,48,37,4
4776,2023-01-26,14,33,4
4777,2020-07-08,29,5,2
4778,2024-07-01,22,32,4
4779,2022-05-27,32,25,2
4780,2020-08-31,33,26,2
4781,2022-12-31,41,6,4
4782,2021-01-29,17,22,1
4783,2023-12-30,4,50,2
4784,2024-03-13,40,44,2
4785,2022-08-14,1,45,2
4786,2023-05-01,14,24,2
4787,2023-09-09,28,13,4
4788,2022-10-24,9,46,5
4789,2021-09-11,15,12,1
4790,2020-01-12,6,41,3
4791,2021-07-06,45,8,2
4792,2020-12-27,30,37,5
4793,2023-05-19,20,36,3
4794,2021-03-22,18,41,3
4795,2020-04-11,25,30,1
4796,2020-04-28,23,32,3
4797,2024-11-28,50,17,2
4798,2021-01-31,49,48,5
4799,2020-06-29,49,20,3
4800,2021-10-24,5,32,2
4801,2020-01-25,33,20,3
4802,2023-10-06,5,1,4
4803,2022-12-15,11,35,5
4804,2022-07-31,37,7,1
4805,2023-07-10,50,44,2
4806,2024-11-10,36,26,2
4807,2023-11-24,17,33,3
4808,2021-02-19,32,39,2
4809,2022-01-31,8,38,2
4810,2021-02-23,5,32,5
4811,2022-09-01,17,27,1
4812,2022-10-01,47,10,4
4813,2024-05-28,43,12,3
4814,2023-09-03,32,24,4
4815,2021-06-16,18,36,4
4816,2024-07-01,46,19,1
4817,2022-11-06,44,24,2
4818,2020-08-17,9,44,3
4819,2022-10-28,19,38,5
4820,2021-05-15,31,15,1
4821,2024-10-16,35,34,2
4822,2023-04-23,41,15,3
4823,2022-11-23,20,17,3
4824,2022-05-20,36,32,2
4825,2022-12-12,19,6,4
4826,2023-04-30,28,46,1
4827,2021-03-05,50,4,2
4828,2024-12-12,44,11,1
4829,2024-11-19,9,47,5
4830,2020-12-23,10,6,4
4831,2021-05-24,12,38,3
4832,2023-02-13,31,3,4
4833,2024-05-02,11,14,4
4834,2023-07-10,4,32,2
4835,2025-01-01,35,7,1
4836,2023-03-25,43,16,4
4837,2022-12-03,41,46,5
4838,2022-11-15,38,9,4
4839,2021-04-07,14,20,5
4840,2020-11-15,47,50,1
4841,2022-12-22,36,21,2
4842,2022-03-21,16,34,5
4843,2021-04-18,17,11,2
4844,2020-05-23,28,4,3
4845,2023-08-07,7,49,3
4846,2022-12-09,15,35,5
4847,2021-10-10,43,13,4
4848,2022-10-12,4,14,4
4849,2022-01-14,8,45,4
4850,2020-03-27,7,14,3
4851,2022-05-03,26,13,3
4852,2020-10-03,27,42,1
4853,2021-06-23,45,9,3
4854,2020-09-28,4,1,1
4855,2022-09-16,48,20,3
4856,2020-08-03,34,38,2
4857,2022-02-04,34,13,1
4858,2023-11-20,1,38,4
4859,2021-12-17,48,6,2
4860,2022-01-17,9,6,5
4861,2024-10-11,17,46,3
4862,2021-09-19,38,6,3
4863,2022-07-03,47,33,5
4864,2022-08-14,37,10,2
4865,2020-04-20,1,19,5
4866,2022-01-26,32,22,3
4867,2023-08-05,6,10,4
4868,2022-04-09,31,6,5
4869,2020-01-22,33,29,4
4870,2023-12-21,46,35,1
4871,2020-03-26,28,25,2
4872,2024-01-12,19,3,5
4873,2024-09-12,43,15,4
4874,2023-09-25,11,49,4
4875,2022-11-18,7,15,2
4876,2021-02-25,50,30,2
4877,2023-11-28,15,27,1
4878,2022-01-04,50,34,5
4879,2020-09-15,42,33,4
4880,2023-11-27,12,11,5
4881,2024-02-21,19,8,4
4882,2022-05-09,44,36,1
4883,2021-10-29,14,24,4
4884,2023-09-07,37,16,1
4885,2022-08-23,40,37,1
4886,2020-03-19,39,22,5
4887,2022-08-21,27,43,5
4888,2022-05-26,38,43,1
4889,2024-06-02,33,27,3
4890,2024-09-24,30,45,5
4891,2022-05-12,39,2,2
4892,2020-11-22,46,45,3
4893,2023-02-05,20,25,1
4894,2020-05-31,31,12,4
4895,2023-03-07,28,16,3
4896,2020-08-13,23,25,3
4897,2023-12-14,3,48,3
4898,2022-04-01,46,31,1
4899,2023-12-30,14,12,5
4900,2022-02-20,16,49,5
4901,2024-09-03,6,40,2
4902,2024-07-04,22,36,2
4903,2024-05-26,37,11,2
4904,2023-05-21,31,1,3
4905,2022-01-17,39,24,2
4906,2023-04-08,49,4,5
4907,2024-04-20,37,31,3
4908,2020-01-28,14,23,2
4909,2022-12-19,6,15,5
4910,2024-11-08,24,25,3
4911,2024-11-28,19,4,1
4912,2020-07-03,11,29,3
4913,2020-01-23,8,15,5
4914,2023-06-18,45,10,1
4915,2024-09-04,21,3,5
4916,2024-02-06,26,31,5
4917,2020-11-24,33,6,5
4918,2023-08-15,37,16,3
4919,2022-08-03,19,41,2
4920,2020-07-11,7,21,1
4921,2022-09-29,3,1,1
4922,2020-05-27,37,15,1
4923,2021-04-16,18,43,3
4924,2021-02-05,4,2,1
4925,2021-05-07,5,13,2
4926,2024-10-20,41,40,3
4927,2020-08-12,35,38,1
4928,2022-09-08,46,19,1
4929,2020-12-09,34,39,2
4930,2022-03-21,15,32,4
4931,2024-10-28,16,18,3
4932,2024-12-11,22,30,4
4933,2020-08-14,30,32,4
4934,2023-11-27,41,36,2
4935,2020-10-22,30,38,1
4936,2021-01-23,10,49,4
4937,2020-12-09,31,35,4
4938,2023-04-04,2,26,1
4939,2024-03-17,48,22,1
4940,2023-10-27,31,1,3
4941,2024-02-14,47,26,3
4942,2021-02-04,35,33,3
4943,2024-01-27,1,35,4
4944,2020-12-25,28,8,3
4945,2023-03-19,9,18,1
4946,2021-10-05,23,28,4
4947,2024-03-16,40,1,3
4948,2022-08-01,28,13,2
4949,2021-05-28,49,31,4
4950,2020-06-12,29,15,5
4951,2022-10-15,49,37,2
4952,2021-05-05,32,5,1
4953,2022-05-09,23,27,4
4954,2020-06-05,3,12,1
4955,2024-06-26,17,43,3
4956,2023-12-06,37,40,4
4957,2023-03-10,34,4,4
4958,2022-12-08,50,19,5
4959,2024-07-26,3,12,5
4960,2021-03-14,41,47,1
4961,2023-07-18,27,1,4
4962,2024-09-29,10,35,1
4963,2023-01-26,19,45,3
4964,2020-08-03,39,6,4
4965,2020-06-02,10,1,5
4966,2021-07-24,13,5,1
4967,2024-05-29,33,46,4
4968,2024-10-14,2,23,3
4969,2024-09-15,24,46,1
4970,2023-05-12,10,50,3
4971,2022-11-01,20,40,1
4972,2024-03-24,45,11,2
4973,2022-09-28,28,41,4
4974,2024-12-30,17,42,4
4975,2021-08-29,9,5,3
4976,2024-09-15,36,6,2
4977,2023-06-05,48,3,5
4978,2020-09-29,5,20,4
4979,2022-12-20,21,41,4
4980,2022-10-29,21,1,3
4981,2021-12-29,48,6,4
4982,2023-07-31,18,22,5
4983,2023-05-02,44,46,4
4984,2021-10-04,29,1,5
4985,2023-04-29,38,30,3
4986,2021-03-15,12,29,4
4987,2023-08-24,38,26,5
4988,2021-05-27,24,12,3
4989,2023-09-09,3,40,1
4990,2021-05-06,33,32,5
4991,2020-07-22,43,30,4
4992,2023-11-23,25,2,2
4993,2024-03-13,12,20,5
4994,2024-08-12,32,29,5
4995,2020-08-04,30,36,1
4996,2024-06-03,49,34,3
4997,2023-04-10,11,25,1
4998,2023-10-08,48,13,4
4999,2021-05-24,49,29,5
5000,2023-08-03,6,45,2
5001,2024-03-14,2,31,2
5002,2022-12-29,37,19,1
5003,2023-07-03,21,36,2
5004,2022-07-11,9,48,4
5005,2021-08-07,26,16,5
5006,2021-09-01,15,48,1
5007,2020-09-27,40,13,5
5008,2021-03-24,8,26,4
5009,2024-08-01,15,49,4
5010,2020-12-15,16,13,4
5011,2024-08-10,26,18,4
5012,2022-06-15,7,16,5
5013,2022-08-01,22,15,1
5014,2024-04-09,6,12,4
5015,2021-11-16,17,6,1
5016,2023-07-18,5,17,2
5017,2023-07-27,39,31,5
5018,2020-07-13,36,15,3
5019,2020-06-07,15,36,1
5020,2020-07-25,34,40,5
5021,2024-09-05,34,23,2
5022,2022-09-16,31,2,5
5023,2021-12-13,39,26,2
5024,2022-01-22,13,28,5
5025,2021-08-28,25,13,4
5026,2020-04-11,27,22,1
5027,2024-12-01,49,34,1
5028,2020-07-28,24,33,5
5029,2022-10-02,7,41,4
5030,2024-01-06,30,7,3
5031,2022-11-18,35,15,1
5032,2023-11-26,17,1,3
5033,2020-11-30,7,30,2
5034,2024-03-22,10,30,5
5035,2020-12-29,33,15,3
5036,2020-01-17,41,13,5
5037,2020-01-07,41,32,1
5038,2020-08-09,31,11,5
5039,2021-02-05,23,7,5
5040,2022-04-03,28,9,2
5041,2020-08-09,20,16,4
5042,2020-03-03,42,35,2
5043,2022-04-19,1,39,1
5044,2023-10-26,43,3,1
5045,2021-05-03,5,17,4
5046,2024-02-20,19,49,2
5047,2022-06-30,10,24,3
5048,2023-11-29,6,17,1
5049,2023-08-27,4,26,1
5050,2021-12-04,26,6,2
5051,2021-04-11,18,43,4
5052,2024-07-19,28,2,1
5053,2021-09-11,27,19,3
5054,2020-10-14,22,9,3
5055,2024-09-23,46,14,2
5056,2024-06-12,9,5,3
5057,2021-09-08,3,25,4
5058,2024-05-29,27,7,5
5059,2020-09-06,28,34,3
5060,2020-06-21,8,43,5
5061,2024-05-18,10,27,4
5062,2023-04-10,2,23,5
5063,2023-08-22,38,28,1
5064,2024-03-13,22,37,4
5065,2020-04-23,4,18,3
5066,2023-12-25,10,14,2
5067,2022-01-28,45,41,1
5068,2021-03-27,32,14,4
5069,2024-05-29,45,35,1
5070,2023-04-11,37,12,4
5071,2023-12-21,10,15,2
5072,2020-07-27,47,15,3
5073,2020-05-29,14,15,1
5074,2022-02-07,13,17,5
5075,2022-11-09,4,10,5
5076,2021-04-17,34,6,2
5077,2023-01-17,25,6,1
5078,2021-06-09,29,48,2
5079,2023-05-21,10,11,5
5080,2022-02-17,23,22,5
5081,2020-03-27,37,31,4
5082,2020-10-29,6,42,2
5083,2022-09-01,16,49,5
5084,2021-06-12,26,8,3
5085,2020-06-11,1,42,4
5086,2024-03-12,36,7,3
5087,2021-09-01,12,50,2
5088,2023-10-08,13,1,1
5089,2020-09-17,18,17,3
5090,2022-09-13,38,46,3
5091,2021-05-30,49,25,2
5092,2022-08-19,40,48,2
5093,2023-01-23,11,17,5
5094,2023-08-02,24,25,5
5095,2022-12-31,7,46,3
5096,2024-08-17,9,19,4
5097,2022-05-02,22,19,2
5098,2023-08-11,47,35,4
5099,2022-03-14,6,2,5
5100,2023-06-19,21,13,2
5101,2020-02-04,37,40,1
5102,2020-05-16,27,15,2
5103,2021-01-09,15,28,2
5104,2022-01-30,25,6,3
5105,2020-03-09,38,37,5
5106,2022-02-12,46,17,3
5107,2021-04-02,8,49,5
5108,2021-07-28,26,21,4
5109,2022-07-08,13,2,3
5110,2020-03-08,18,11,3
5111,2021-03-11,43,4,5
5112,2021-07-09,30,32,1
5113,2024-09-16,49,4,2
5114,2024-04-23,33,12,2
5115,2022-08-30,34,8,2
5116,2022-05-17,21,23,5
5117,2024-07-24,42,23,1
5118,2021-05-20,41,28,2
5119,2023-11-16,9,5,1
5120,2024-05-28,38,37,5
5121,2021-01-11,37,15,3
5122,2023-03-03,1,7,3
5123,2024-02-11,23,44,2
5124,2020-04-23,39,13,3
5125,2020-02-16,35,37,4
5126,2023-07-30,5,39,2
5127,2023-08-11,6,26,3
5128,2023-10-18,44,46,1
5129,2024-11-06,36,22,5
5130,2023-01-22,12,33,1
5131,2024-03-09,30,19,3
5132,2023-11-27,16,32,1
5133,2020-07-06,28,44,1
5134,2020-07-05,29,50,3
5135,2021-05-10,11,5,5
5136,2020-07-04,36,40,4
5137,2020-07-18,33,48,2
5138,2024-11-06,9,46,4
5139,2024-02-20,40,50,3
5140,2022-03-31,47,28,3
5141,2021-10-13,34,44,4
5142,2022-09-14,13,46,3
5143,2022-03-25,43,15,5
5144,2022-03-09,37,22,1
5145,2020-09-28,41,43,2
5146,2020-05-04,25,49,4
5147,2020-02-07,5,13,4
5148,2023-02-03,40,26,4
5149,2023-03-03,43,3,3
5150,2022-08-11,17,32,5
5151,2020-02-23,3,50,1
5152,2020-07-07,12,37,1
5153,2020-03-15,4,28,3
5154,2024-01-21,49,39,4
5155,2023-10-31,39,19,3
5156,2024-10-21,14,41,2
5157,2024-10-21,39,17,4
5158,2020-11-10,45,16,4
5159,2023-09-24,17,11,5
5160,2023-10-09,41,11,4
5161,2024-02-23,14,29,5
5162,2021-06-06,40,45,5
5163,2022-01-25,27,34,4
5164,2022-06-10,3,28,3
5165,2022-12-28,30,1,3
5166,2024-07-14,39,35,4
5167,2024-01-07,39,14,3
5168,2021-12-26,40,37,5
5169,2020-04-10,41,47,1
5170,2023-11-26,4,3,1
5171,2020-03-09,50,49,1
5172,2020-02-01,34,32,1
5173,2020-03-10,25,8,2
5174,2020-02-21,13,42,1
5175,2020-05-22,38,7,4
5176,2020-09-08,35,4,3
5177,2022-01-22,3,38,5
5178,2021-05-08,7,38,1
5179,2020-04-19,10,26,3
5180,2023-12-20,34,38,1
5181,2021-11-18,24,49,4
5182,2022-05-19,4,21,1
5183,2023-08-30,1,46,4
5184,2021-05-03,19,47,2
5185,2023-03-06,37,40,2
5186,2020-05-03,32,38,2
5187,2020-01-17,13,31,1
5188,2021-08-26,19,11,1
5189,2020-06-29,6,32,4
5190,2020-09-15,22,25,4
5191,2024-09-18,36,26,1
5192,2024-01-31,29,39,4
5193,2023-05-21,34,38,1
5194,2021-07-14,15,47,5
5195,2024-05-06,2,22,5
5196,2022-11-28,24,9,4
5197,2020-02-06,26,29,3
5198,2021-05-27,30,42,4
5199,2022-05-14,14,42,1
5200,2021-03-12,1,7,3
5201,2020-03-08,3,12,5
5202,2021-03-13,15,2,1
5203,2024-03-07,7,14,5
5204,2022-01-11,16,38,4
5205,2020-02-17,25,37,4
5206,2023-05-06,5,20,1
5207,2020-11-26,31,38,3
5208,2022-08-21,29,40,5
5209,2020-08-04,38,13,1
5210,2020-03-18,44,40,2
5211,2023-04-24,3,35,4
5212,2023-06-04,3,17,3
5213,2021-04-07,41,10,1
5214,2021-08-07,12,44,5
5215,2021-09-26,31,32,3
5216,2021-04-12,6,32,1
5217,2022-03-01,28,12,2
5218,2022-11-23,7,48,2
5219,2023-08-08,33,10,3
5220,2020-05-23,13,29,2
5221,2022-05-28,21,35,1
5222,2021-10-11,15,4,2
5223,2022-01-13,28,9,3
5224,2023-07-18,28,42,1
5225,2022-01-24,28,45,4
5226,2024-08-08,24,22,3
5227,2023-02-12,42,39,5
5228,2023-02-07,47,40,4
5229,2022-04-30,16,46,4
5230,2023-03-18,1,13,2
5231,2021-06-03,35,49,4
5232,2022-06-08,49,44,4
5233,2023-12-20,21,4,2
5234,2020-04-30,7,17,5
5235,2024-12-30,11,34,5
5236,2023-11-16,6,26,3
5237,2021-01-09,25,35,1
5238,2021-10-07,20,47,5
5239,2021-07-22,28,18,1
5240,2020-05-21,29,9,2
5241,2020-05-21,35,39,3
5242,2021-08-22,7,26,1
5243,2024-12-28,35,3,4
5244,2020-07-18,38,40,1
5245,2024-06-04,6,17,5
5246,2021-01-02,28,45,4
5247,2021-11-01,7,23,5
5248,2021-06-15,32,23,3
5249,2024-06-07,14,8,2
5250,2020-03-22,11,14,5
5251,2020-08-17,18,48,4
5252,2020-04-14,42,41,3
5253,2024-01-25,41,25,4
5254,2024-06-25,11,5,1
5255,2023-08-23,5,36,5
5256,2020-06-14,9,12,5
5257,2021-03-10,39,30,5
5258,2021-05-04,12,31,3
5259,2022-10-15,7,21,4
5260,2022-03-11,9,15,3
5261,2020-10-19,22,12,2
5262,2020-04-29,40,24,1
5263,2020-12-06,27,7,2
5264,2022-11-25,45,39,3
5265,2022-10-10,15,4,4
5266,2021-12-24,37,26,2
5267,2020-10-26,39,35,1
5268,2022-06-20,9,43,1
5269,2021-07-22,38,32,2
5270,2020-10-31,39,32,4
5271,2022-11-20,40,32,4
5272,2020-12-29,43,47,3
5273,2022-03-30,11,22,5
5274,2022-05-02,16,10,4
5275,2022-12-26,13,22,3
5276,2021-03-24,18,24,2
5277,2022-10-05,23,49,2
5278,2021-10-10,1,37,4
5279,2024-11-26,26,5,5
5280,2022-05-24,1,8,5
5281,2020-02-07,5,21,2
5282,2021-04-01,17,6,5
5283,2024-06-27,43,12,3
5284,2021-07-21,47,5,2
5285,2023-07-26,17,16,3
5286,2022-08-16,21,6,1
5287,2023-05-04,2,25,1
5288,2024-03-05,22,26,2
5289,2021-05-05,50,42,3
5290,2021-05-04,45,6,1
5291,2021-07-31,31,46,5
5292,2020-08-08,2,3,3
5293,2023-06-06,21,14,1
5294,2021-05-23,1,47,1
5295,2020-11-05,25,44,2
5296,2021-08-26,8,5,2
5297,2020-10-24,7,30,3
5298,2023-03-31,5,33,2
5299,2023-07-03,9,12,2
5300,2020-09-12,22,1,5
5301,2023-07-22,8,45,4
5302,2020-08-18,24,44,3
5303,2021-02-10,36,28,2
5304,2022-08-03,8,45,5
5305,2022-08-03,30,29,1
5306,2022-03-10,35,33,3
5307,2020-05-05,38,3,3
5308,2022-03-06,31,38,2
5309,2020-07-02,31,18,2
5310,2024-12-14,19,32,4
5311,2020-09-13,38,18,2
5312,2024-10-02,17,49,1
5313,2022-07-26,44,12,5
5314,2024-09-29,9,36,3
5315,2021-10-23,1,25,1
5316,2024-05-01,45,25,1
5317,2023-08-13,2,37,3
5318,2020-08-11,45,39,3
5319,2024-06-15,45,44,1
5320,2023-08-06,15,3,3
5321,2023-10-11,17,38,4
5322,2021-03-18,6,4,1
5323,2023-04-21,37,41,1
5324,2024-09-10,27,7,1
5325,2023-04-16,45,29,1
5326,2024-10-29,28,26,3
5327,2020-04-13,33,15,1
5328,2021-09-19,23,14,2
5329,2020-10-04,17,2,5
5330,2021-03-25,20,36,4
5331,2021-02-09,40,25,5
5332,2023-01-03,15,31,4
5333,2023-02-25,3,14,5
5334,2020-01-19,50,42,3
5335,2022-10-17,22,9,4
5336,2020-06-26,38,43,4
5337,2020-06-04,23,36,2
5338,2023-11-06,17,18,5
5339,2021-09-28,39,40,2
5340,2022-04-15,30,45,5
5341,2023-12-19,50,2,2
5342,2020-10-14,42,15,3
5343,2024-09-04,30,3,1
5344,2024-04-11,25,7,3
5345,2024-12-25,3,14,2
5346,2024-01-15,34,44,5
5347,2024-07-07,48,24,3
5348,2021-05-26,6,26,4
5349,2020-09-17,21,46,2
5350,2024-12-28,25,37,3
5351,2022-07-25,37,21,3
5352,2023-01-20,23,22,5
5353,2023-08-10,14,8,3
5354,2020-11-24,29,45,2
5355,2023-06-21,5,40,4
5356,2023-03-24,22,15,5
5357,2021-01-07,28,16,1
5358,2023-01-16,20,19,1
5359,2022-11-07,43,31,5
5360,2020-08-27,3,31,3
5361,2022-02-05,36,38,5
5362,2021-01-22,38,19,2
5363,2023-01-13,6,5,2
5364,2022-05-23,50,42,2
5365,2024-01-12,2,6,3
5366,2021-07-24,24,18,1
5367,2020-03-16,4,23,5
5368,2022-06-01,3,48,5
5369,2023-10-17,45,13,2
5370,2021-10-11,38,33,4
5371,2024-11-05,17,33,2
5372,2020-04-29,41,23,3
5373,2022-06-26,35,36,3
5374,2022-06-05,3,31,5
5375,2021-09-15,45,34,2
5376,2023-03-15,5,20,3
5377,2021-05-05,42,44,1
5378,2022-03-23,26,42,1
5379,2021-10-10,24,45,3
5380,2020-04-28,9,27,2
5381,2023-06-29,19,38,1
5382,2022-02-08,11,3,1
5383,2020-10-28,36,31,5
5384,2021-04-17,21,37,1
5385,2022-02-27,5,40,2
5386,2020-06-18,21,43,3
5387,2021-10-21,33,36,4
5388,2024-02-09,8,24,5
5389,2021-08-17,18,48,2
5390,2020-07-17,32,25,4
5391,2023-12-30,24,38,2
5392,2022-08-09,41,36,4
5393,2021-05-24,4,18,5
5394,2024-11-03,1,40,2
5395,2022-07-25,20,37,3
5396,2024-05-20,6,9,3
5397,2021-06-30,28,43,4
5398,2024-05-09,45,35,3
5399,2020-03-12,45,16,4
5400,2020-02-07,19,13,5
5401,2024-03-28,8,28,3
5402,2021-11-15,28,13,4
5403,2021-01-26,43,14,3
5404,2024-03-11,46,47,5
5405,2021-10-14,39,15,2
5406,2024-10-24,1,47,5
5407,2020-05-26,3,22,4
5408,2022-06-15,12,44,5
5409,2024-02-15,37,1,5
5410,2021-05-03,3,18,2
5411,2021-08-18,26,34,2
5412,2022-07-10,17,38,1
5413,2022-05-07,22,27,5
5414,2021-07-16,15,25,1
5415,2023-01-28,38,32,1
5416,2021-06-18,12,36,4
5417,2020-07-03,4,28,1
5418,2022-12-27,10,16,1
5419,2023-02-28,35,45,1
5420,2022-12-18,35,47,2
5421,2024-05-05,26,14,2
5422,2020-10-27,24,13,5
5423,2023-08-27,17,25,2
5424,2020-12-14,19,29,2
5425,2020-04-24,20,47,1
5426,2023-06-06,10,18,3
5427,2024-03-18,29,26,4
5428,2021-05-17,22,20,2
5429,2023-05-02,26,1,4
5430,2022-09-05,38,26,2
5431,2022-04-05,33,15,2
5432,2023-08-26,28,1,5
5433,2020-03-23,11,30,3
5434,2023-03-16,18,27,2
5435,2021-05-10,48,13,5
5436,2021-05-08,14,31,3
5437,2021-11-01,45,30,3
5438,2023-11-07,12,44,4
5439,2022-03-23,16,10,1
5440,2020-04-21,45,31,3
5441,2023-09-10,13,46,3
5442,2021-06-27,3,13,1
5443,2021-07-05,9,37,2
5444,2020-03-26,2,4,2
5445,2022-10-20,42,22,5
5446,2022-10-27,13,11,5
5447,2024-03-29,29,48,5
5448,2022-03-13,13,25,2
5449,2023-06-12,32,13,1
5450,2022-07-10,4,25,5
5451,2020-09-11,38,9,4
5452,2022-05-25,45,39,2
5453,2021-04-15,50,47,3
5454,2020-10-28,4,50,5
5455,2022-09-30,10,18,5
5456,2020-08-16,50,20,1
5457,2020-03-01,10,22,2
5458,2023-01-23,26,8,5
5459,2020-06-24,45,27,4
5460,2024-03-03,24,35,3
5461,2022-07-23,3,37,4
5462,2021-06-12,12,47,1
5463,2023-12-14,2,3,4
5464,2022-10-05,45,12,1
5465,2024-10-10,46,42,2
5466,2021-02-09,16,46,3
5467,2021-12-09,50,49,3
5468,2024-03-09,4,9,4
5469,2023-05-19,13,27,3
5470,2023-12-21,48,29,2
5471,2023-01-27,50,10,4
5472,2021-06-07,34,30,2
5473,2021-01-05,33,49,5
5474,2024-06-23,29,45,2
5475,2021-11-20,23,39,3
5476,2021-12-03,31,37,2
5477,2023-11-19,39,25,4
5478,2022-05-14,24,2,4
5479,2024-04-17,50,5,4
5480,2021-07-15,35,24,3
5481,2024-02-22,36,49,5
5482,2022-06-14,16,50,2
5483,2023-06-17,6,16,3
5484,2021-06-17,22,44,1
5485,2022-11-06,2,5,2
5486,2021-03-05,40,28,3
5487,2022-09-27,2,17,5
5488,2020-06-29,3,8,1
5489,2024-02-05,46,12,1
5490,2022-02-04,34,38,1
5491,2020-05-17,32,21,4
5492,2023-09-03,5,29,2
5493,2022-09-10,5,2,2
5494,2022-09-29,43,44,1
5495,2024-11-11,8,3,3
5496,2023-05-31,26,10,1
5497,2023-03-26,29,2,4
5498,2024-11-26,18,35,5
5499,2022-06-27,14,27,2
5500,2022-08-14,2,39,2
5501,2024-10-08,41,32,4
5502,2025-01-01,30,33,2
5503,2021-12-21,25,36,2
5504,2020-05-16,19,10,4
5505,2024-07-26,3,6,3
5506,2023-05-15,37,36,5
5507,2024-12-06,48,23,1
5508,2020-12-24,5,15,3
5509,2022-10-03,49,4,2
5510,2024-10-22,16,46,2
5511,2022-11-12,27,7,3
5512,2021-09-18,9,14,5
5513,2024-03-23,5,11,5
5514,2022-12-05,26,44,2
5515,2022-04-29,20,17,2
5516,2020-04-22,37,6,1
5517,2022-04-30,35,36,2
5518,2024-06-16,5,1,2
5519,2022-08-31,12,47,3
5520,2021-09-05,3,5,3
5521,2023-10-09,18,39,1
5522,2020-01-02,19,46,5
5523,2024-07-21,28,41,4
5524,2024-08-05,9,19,4
5525,2021-07-05,27,1,3
5526,2022-06-21,50,39,5
5527,2020-12-22,16,38,3
5528,2024-11-29,3,26,5
5529,2022-02-06,1,30,2
5530,2022-04-12,44,16,5
5531,2021-10-28,37,46,2
5532,2024-10-22,39,12,3
5533,2021-10-24,14,7,2
5534,2024-03-02,42,20,5
5535,2022-11-12,30,42,5
5536,2022-06-01,25,10,5
5537,2022-07-08,27,15,4
5538,2022-05-20,3,20,4
5539,2021-02-08,15,29,5
5540,2020-01-03,24,7,5
5541,2021-02-27,10,45,5
5542,2021-03-24,41,42,5
5543,2020-06-24,7,45,2
5544,2020-09-13,3,17,5
5545,2022-12-22,40,43,3
5546,2021-08-13,20,13,4
5547,2020-01-10,31,37,5
5548,2021-05-06,19,47,3
5549,2020-12-23,33,10,4
5550,2024-07-19,12,37,1
5551,2023-05-18,17,44,1
5552,2023-05-08,37,45,2
5553,2022-05-10,29,41,2
5554,2023-03-08,45,4,4
5555,2021-11-30,45,42,5
5556,2022-07-08,50,45,1
5557,2024-11-20,12,25,2
5558,2020-11-01,39,6,4
5559,2020-11-02,27,15,1
5560,2021-07-08,1,22,3
5561,2020-10-19,12,48,1
5562,2022-06-27,30,16,5
5563,2021-12-18,5,15,5
5564,2023-02-20,39,35,4
5565,2020-10-24,33,16,2
5566,2022-05-21,36,34,2
5567,2021-04-08,35,33,5
5568,2023-10-04,20,12,3
5569,2024-04-12,47,17,1
5570,2023-09-21,39,47,1
5571,2023-09-09,29,45,5
5572,2022-04-16,45,30,3
5573,2022-11-12,19,40,2
5574,2022-11-18,12,16,4
5575,2023-01-22,42,23,4
5576,2020-09-06,32,14,3
5577,2020-12-29,33,4,5
5578,2021-09-25,19,44,4
5579,2022-08-16,5,50,4
5580,2023-04-18,21,11,4
5581,2023-01-06,23,41,4
5582,2024-10-14,20,45,2
5583,2021-08-26,27,21,1
5584,2022-05-19,21,26,5
5585,2022-06-07,42,8,3
5586,2020-06-24,46,36,2
5587,2024-01-30,10,3,2
5588,2021-11-25,13,34,2
5589,2021-12-16,28,46,2
5590,2024-07-14,23,33,4
5591,2020-07-02,23,11,3
5592,2023-06-06,32,8,1
5593,2021-01-02,7,28,2
5594,2023-03-08,10,33,4
5595,2023-09-18,33,10,4
5596,2023-03-10,22,1,2
