7729,7091,13,12
7730,4928,79,15
7731,5220,348,43
7732,17506,865,39
7733,1590,512,72
7734,15127,940,57
7735,6942,380,73
7736,14911,868,30
7737,14457,177,24
7738,17673,560,74
7739,3409,313,43
7740,11544,763,61
7741,7958,264,76
7742,3904,777,90
7743,8688,491,25
7744,9439,268,51
7745,9154,30,79
7746,4457,219,36
7747,10269,619,1
7748,10231,411,20
7749,9764,739,7
7750,19432,364,45
7751,18770,261,20
7752,19783,721,82
7753,16254,84,12
7754,17956,561,85
7755,2908,816,4
7756,18442,839,69
7757,6168,502,74
7758,14216,72,55
7759,16861,139,9
7760,15249,704,52
7761,13814,442,31
7762,13145,288,31
7763,13171,999,33
7764,1970,984,14
7765,7368,55,1
7766,12348,718,68
7767,779,358,12
7768,7891,577,80
7769,15836,763,87
7770,8228,458,29
7771,7435,9,37
7772,11767,721,37
7773,5007,467,64
7774,14126,430,46
7775,15129,531,66
7776,19939,491,46
7777,10509,933,35
7778,7439,507,26
7779,10641,539,10
7780,3959,905,70
7781,12824,798,35
7782,12935,112,67
7783,5319,431,84
7784,14967,344,15
7785,16846,199,89
7786,4060,223,28
7787,10992,29,78
7788,3420,263,56
7789,15673,806,42
7790,10177,290,83
7791,5416,766,62
7792,15624,45,20
7793,11284,257,11
7794,9783,126,72
7795,17306,611,68
7796,1998,600,2
7797,4242,563,32
7798,14931,309,41
7799,14552,350,38
7800,13384,235,69
7801,10936,721,64
7802,18598,610,21
7803,11368,764,87
7804,6742,805,21
7805,11651,212,54
7806,2873,15,11
7807,7319,832,49
7808,1499,377,46
7809,635,410,74
7810,18297,146,19
7811,5268,109,81
7812,8812,356,13
7813,7964,715,39
7814,16996,694,47
7815,18338,741,65
7816,200,808,24
7817,15188,535,66
7818,15967,260,53
7819,1975,760,18
7820,4242,92,8
7821,19919,993,85
7822,17304,514,81
7823,9390,42,37
7824,45,68,60
7825,8246,405,42
7826,19914,296,59
7827,1157,267,31
7828,2845,531,29
7829,7477,717,54
7830,17155,283,84
7831,18752,293,29
7832,6053,73,22
7833,6776,540,1
7834,6414,785,37
7835,14107,969,32
7836,18807,946,42
7837,10854,434,35
7838,3846,146,19
7839,14306,884,46
7840,18652,3,43
7841,14566,455,39
7842,9618,279,90
7843,12653,540,62
7844,8656,378,13
7845,7599,846,69
7846,5565,364,23
7847,10362,984,23
7848,2786,699,13
7849,15143,223,16
7850,15930,711,77
7851,3258,844,80
7852,2784,26,40
7853,19890,889,84
7854,1636,524,3
7855,3328,63,55
7856,1590,145,1
7857,13589,596,14
7858,15688,82,76
7859,19937,66,59
7860,571,309,11
7861,18002,729,87
7862,2023,246,77
7863,15856,25,12
7864,1231,953,49
7865,2010,688,41
7866,2156,703,51
7867,8503,989,82
7868,1334,554,37
7869,17523,961,31
7870,14208,516,83
7871,14662,284,66
7872,10427,335,35
7873,19511,427,17
7874,6219,900,82
7875,15393,326,7
7876,16367,407,51
7877,17208,100,2
7878,10123,444,19
7879,2824,462,78
7880,17127,308,58
7881,7457,439,6
7882,502,229,1
7883,6821,718,51
7884,14689,213,69
7885,4580,284,8
7886,19043,533,4
7887,11820,272,75
7888,9600,46,87
7889,7263,62,6
7890,4048,55,55
7891,14742,686,53
7892,11884,455,73
7893,2299,994,43
7894,236,429,64
7895,9026,791,43
7896,9824,939,27
7897,16549,248,16
7898,1939,104,65
7899,5117,631,87
7900,14286,391,83
7901,2089,912,56
7902,3806,656,7
7903,11623,699,33
7904,8793,439,67
7905,17444,453,50
7906,8770,632,4
7907,9651,309,80
7908,1537,17,1
7909,3395,334,12
7910,4939,605,21
7911,17035,609,72
7912,11503,553,50
7913,876,408,37
7914,3947,763,8
7915,9214,127,33
7916,7062,167,24
7917,4559,219,78
7918,15162,88,12
7919,11081,697,82
7920,14762,523,34
7921,3767,724,51
7922,8955,347,38
7923,14827,966,66
7924,5253,238,17
7925,3222,479,41
7926,3349,365,82
7927,16924,37,36
7928,18920,249,46
7929,6507,936,36
7930,4938,989,75
7931,15516,914,23
7932,5125,800,78
7933,15131,555,32
7934,14093,467,13
7935,1267,81,68
7936,7687,821,36
7937,7803,814,12
7938,7469,55,87
7939,2871,625,10
7940,6023,322,72
7941,18083,313,52
7942,6870,410,14
7943,14891,676,66
7944,14775,344,73
7945,6463,758,32
7946,3023,665,13
7947,19060,324,70
7948,4728,995,46
7949,12170,451,32
7950,17956,650,50
7951,4139,874,48
7952,8289,30,62
7953,5488,352,38
7954,12737,81,62
7955,10086,821,73
7956,14494,628,83
7957,6436,866,18
7958,2992,298,21
7959,9392,828,17
7960,6877,382,84
7961,1341,221,44
7962,14916,974,56
7963,8422,232,69
7964,3801,184,34
7965,12551,56,54
7966,8508,402,18
7967,9401,366,37
7968,19338,231,32
7969,4605,633,43
7970,465,869,3
7971,2094,665,35
7972,15062,403,89
7973,16108,693,36
7974,16096,957,12
7975,4010,795,55
7976,12485,205,15
7977,9309,931,80
7978,9934,362,9
7979,16767,637,31
7980,12428,531,22
7981,16746,687,56
7982,13953,542,57
7983,6247,984,53
7984,1011,616,23
7985,2487,974,23
7986,9414,646,64
7987,19144,232,64
7988,4287,368,21
7989,9411,920,31
7990,7276,411,81
7991,1488,791,73
7992,5849,343,17
7993,5877,675,9
7994,17727,748,59
7995,3696,174,6
7996,9206,744,68
7997,11779,422,22
7998,9829,801,40
7999,9665,632,2
8000,19720,163,7
8001,8907,383,40
8002,4195,265,69
8003,12601,1,32
8004,2709,972,89
8005,12802,641,66
8006,17825,79,87
8007,4438,868,35
8008,19370,652,69
8009,19750,219,50
8010,2246,652,24
8011,2683,180,31
8012,11190,628,61
8013,11988,847,19
8014,19541,269,56
8015,10874,580,27
8016,14021,840,52
8017,6118,389,89
8018,8219,67,64
8019,4244,235,79
8020,7586,95,10
8021,14529,88,47
8022,6151,942,75
8023,10724,525,50
8024,1376,491,64
8025,4429,184,26
8026,6090,732,19
8027,19481,271,38
8028,2615,903,38
8029,1560,629,23
8030,7996,881,11
8031,12750,511,90
8032,6908,659,87
8033,13950,880,74
8034,12033,606,82
8035,12325,447,82
8036,14511,540,59
8037,12673,544,79
8038,11240,530,36
8039,13186,442,2
8040,16681,368,22
8041,60,2,34
8042,16367,67,8
8043,6573,808,17
8044,5482,845,89
8045,9427,420,31
8046,12199,770,23
8047,7241,669,5
8048,9396,30,64
8049,3654,248,45
8050,15187,382,37
8051,18302,876,10
8052,19237,250,3
8053,2572,64,76
8054,2490,894,40
8055,13312,298,36
8056,11301,308,15
8057,8967,830,26
8058,19668,690,42
8059,5048,499,75
8060,19103,210,87
8061,3846,598,9
8062,11844,65,41
8063,11223,104,24
8064,14067,225,51
8065,6786,778,23
8066,10741,331,88
8067,17668,470,9
8068,2851,612,72
8069,8409,847,53
8070,12841,880,24
8071,6721,892,7
8072,4628,763,71
8073,13843,926,54
8074,19627,204,19
8075,5608,340,83
8076,19039,119,8
8077,18000,96,49
8078,18285,435,28
8079,867,513,69
8080,15944,774,50
8081,1794,491,3
8082,8012,370,81
8083,16531,754,48
8084,452,273,25
8085,6055,532,80
8086,5127,719,16
8087,7933,810,5
8088,11739,290,89
8089,15079,604,9
8090,9402,409,88
8091,4119,443,86
8092,11264,13,72
8093,10303,99,37
8094,16128,650,18
8095,10020,267,15
8096,7714,455,51
8097,3093,932,45
8098,9355,361,38
8099,15768,210,45
8100,18189,906,50
8101,19657,132,37
8102,17407,174,35
8103,8382,348,64
8104,10993,873,51
8105,15352,411,25
8106,3673,175,76
8107,5143,194,78
8108,4153,910,29
8109,10035,494,19
8110,16014,513,20
8111,18813,966,5
8112,263,236,4
8113,5474,32,90
8114,17397,564,38
8115,6598,406,1
8116,1392,974,5
8117,14327,342,10
8118,10737,327,90
8119,5896,487,42
8120,7480,830,29
8121,19843,876,35
8122,8546,3,42
8123,206,681,17
8124,14684,575,30
8125,17441,696,77
8126,6925,634,26
8127,709,874,26
8128,8311,439,78
8129,16046,988,64
8130,8151,481,61
8131,18732,430,7
8132,12382,217,27
8133,4093,734,78
8134,1987,230,34
8135,8077,787,62
8136,8434,981,23
8137,18742,752,4
8138,5465,700,62
8139,19032,897,88
8140,18302,141,56
8141,5957,654,65
8142,17040,214,74
8143,1415,726,3
8144,16424,544,79
8145,8982,888,64
8146,9694,226,20
8147,5876,229,40
8148,2580,354,47
8149,3201,317,82
8150,17467,551,16
8151,2731,867,84
8152,14748,818,63
8153,4256,616,84
8154,19852,273,88
8155,5554,858,53
8156,8893,20,90
8157,1252,899,22
8158,18235,435,35
8159,341,334,90
8160,11289,838,6
8161,17352,304,19
8162,19803,999,76
8163,9098,595,83
8164,12441,174,15
8165,924,734,74
8166,14600,95,70
8167,921,157,42
8168,18978,889,13
8169,19909,292,74
8170,18629,856,51
8171,14384,846,6
8172,17991,191,30
8173,17254,141,26
8174,14863,168,42
8175,15574,442,2
8176,4105,153,27
8177,7497,563,70
8178,375,992,3
8179,8185,616,90
8180,17037,29,12
8181,15179,576,85
8182,1428,120,64
8183,5007,394,64
8184,8920,80,46
8185,19426,885,60
8186,17098,767,59
8187,636,900,86
8188,8444,275,35
8189,1687,5,84
8190,11296,223,23
8191,19982,175,43
8192,10251,457,78
8193,14112,23,87
8194,9635,834,12
8195,6860,331,22
8196,14269,298,83
8197,10618,21,4
8198,6038,211,79
8199,1740,757,49
8200,18519,684,9
8201,14385,949,84
8202,10952,93,74
8203,591,669,1
8204,7063,150,60
8205,12352,603,52
8206,9320,39,31
8207,13713,925,28
8208,425,991,87
8209,7091,415,28
8210,3824,636,25
8211,11041,92,87
8212,17260,920,74
8213,12459,831,31
8214,12622,866,29
8215,19540,257,5
8216,8748,949,34
8217,16130,181,21
8218,8164,697,46
8219,45,956,20
8220,8313,586,41
8221,19019,428,20
8222,4227,639,87
8223,16856,514,77
8224,371,739,64
8225,14113,726,55
8226,11189,560,65
8227,18314,374,64
8228,11687,551,87
8229,2477,811,82
8230,14834,790,62
8231,17858,353,66
8232,7698,190,67
8233,7607,105,29
8234,4131,223,30
8235,13697,45,54
8236,3796,435,56
8237,17463,539,23
8238,7109,906,87
8239,9584,757,34
8240,10404,682,70
8241,18494,436,52
8242,14330,662,83
8243,4473,591,21
8244,694,706,32
8245,13042,908,63
8246,4631,846,42
8247,2123,661,14
8248,14729,453,89
8249,12193,176,26
8250,9410,959,86
8251,10820,107,86
8252,7863,561,39
8253,9310,228,5
8254,8134,250,39
8255,902,728,66
8256,14012,607,87
8257,19508,641,42
8258,17094,704,22
8259,13079,529,17
8260,5403,705,74
8261,3604,58,28
8262,12441,307,25
8263,12384,221,88
8264,6863,519,72
8265,8198,519,10
8266,15132,645,48
8267,2446,604,76
8268,19163,831,26
8269,8033,848,57
8270,593,591,89
8271,15025,908,39
8272,10917,833,63
8273,7090,20,42
8274,4201,75,34
8275,19734,141,39
8276,13869,256,44
8277,4756,808,24
8278,18345,237,11
8279,14708,475,85
8280,2622,355,34
8281,4419,675,15
8282,12305,566,83
8283,16741,821,49
8284,14960,521,8
8285,3124,451,8
8286,14138,835,3
8287,15106,771,23
8288,18467,413,7
8289,14283,600,15
8290,15801,658,66
8291,11413,744,8
8292,14382,50,56
8293,7448,513,81
8294,15127,303,41
8295,18414,443,63
8296,13938,680,75
8297,4831,405,3
8298,925,974,7
8299,2050,114,44
8300,16866,18,14
8301,17794,773,29
8302,6463,754,10
8303,10051,793,45
8304,1489,710,62
8305,16013,24,2
8306,12520,16,40
8307,10615,679,72
8308,10701,990,44
8309,12853,154,2
8310,12766,880,40
8311,8248,36,24
8312,17560,991,70
8313,4871,252,4
8314,13577,823,69
8315,13435,930,43
8316,19532,680,6
8317,14814,723,38
8318,2483,554,89
8319,10681,493,88
8320,17175,448,72
8321,16120,121,88
8322,12012,19,4
8323,13040,411,10
8324,18075,981,30
8325,8875,237,69
8326,11712,58,71
8327,9457,896,33
8328,13124,511,47
8329,3115,422,62
8330,4378,266,22
8331,16139,378,56
8332,14415,471,84
8333,14861,484,11
8334,18432,903,75
8335,6919,172,30
8336,7446,549,37
8337,9473,358,35
8338,17128,612,44
8339,10476,450,36
8340,3330,383,8
8341,6133,916,3
8342,1396,65,31
8343,5579,919,44
8344,11654,983,45
8345,19046,640,71
8346,4802,764,56
8347,10543,278,53
8348,13648,122,85
8349,84,583,53
8350,3503,861,66
8351,5357,83,53
8352,13741,90,14
8353,4194,355,88
8354,17152,856,40
8355,14084,16,78
8356,2659,1000,20
8357,3229,641,24
8358,17297,139,14
8359,17428,776,58
8360,9877,825,71
8361,9707,108,69
8362,17011,203,14
8363,1383,182,51
8364,368,787,68
8365,11876,715,29
8366,13902,244,12
8367,9811,181,16
8368,9729,337,12
8369,7402,516,63
8370,5666,147,52
8371,9154,846,9
8372,16349,356,57
8373,15366,815,68
8374,18151,549,31
8375,8982,934,71
8376,6039,163,65
8377,11916,985,42
8378,14869,987,87
8379,16418,300,38
8380,1063,764,82
8381,1909,663,72
8382,7638,883,56
8383,10303,383,87
8384,13445,382,28
8385,9782,23,83
8386,9123,339,33
8387,10139,785,31
8388,1552,743,7
8389,5723,328,1
8390,9700,365,70
8391,4961,268,65
8392,15432,503,38
8393,3438,162,64
8394,12789,682,77
8395,2998,833,39
8396,2116,811,14
8397,1665,774,37
8398,16782,71,35
8399,10343,806,48
8400,18749,8,11
8401,1746,375,47
8402,12019,687,70
8403,2477,599,29
8404,18389,773,44
8405,12321,940,86
8406,14837,391,30
8407,15743,49,11
8408,8206,938,63
8409,3071,76,1
8410,18223,319,84
8411,754,918,6
8412,7915,754,66
8413,17924,875,16
8414,10049,663,24
8415,3193,172,29
8416,16043,385,47
8417,11717,404,25
8418,17350,965,35
8419,6876,116,16
8420,18593,766,76
8421,16663,877,28
8422,737,435,58
8423,5596,970,34
8424,16252,563,74
8425,19728,557,7
8426,3373,27,1
8427,9710,506,57
8428,11659,793,30
8429,4968,425,43
8430,16683,408,70
8431,752,978,25
8432,12561,158,14
8433,19308,632,75
8434,7498,491,54
8435,11943,332,2
8436,16266,11,34
8437,14202,423,46
8438,12526,265,80
8439,7156,691,39
8440,11088,746,35
8441,3551,722,38
8442,5051,343,31
8443,6775,32,31
8444,8141,734,5
8445,2617,523,34
8446,1966,879,50
8447,6298,703,34
8448,2274,423,57
8449,3266,102,14
8450,5345,582,48
8451,10967,208,18
8452,1041,385,65
8453,18603,945,2
8454,3011,857,31
8455,3659,152,78
8456,4672,795,81
8457,101,392,70
8458,13901,464,46
8459,7967,924,87
8460,12618,935,52
8461,5814,707,22
8462,9241,987,69
8463,2233,885,2
8464,15821,178,89
8465,734,786,74
8466,2416,931,35
8467,5330,397,64
8468,14390,305,39
8469,10513,859,43
8470,9826,528,81
8471,18107,816,65
8472,19289,678,17
8473,6181,940,11
8474,11469,625,34
8475,11892,81,89
8476,6702,613,1
8477,19714,467,8
8478,7126,34,52
8479,8523,804,33
8480,16615,246,45
8481,4719,967,86
8482,9542,462,72
8483,5803,350,26
8484,945,620,2
8485,10293,538,63
8486,3426,739,38
8487,12846,534,86
8488,19544,448,2
8489,7525,630,31
8490,2984,915,9
8491,1971,545,24
8492,1629,993,51
8493,7975,89,88
8494,3004,339,67
8495,1376,778,89
8496,16900,954,52
8497,9560,899,47
8498,15595,991,21
8499,11141,793,80
8500,2473,966,44
8501,998,148,67
8502,14095,663,47
8503,8031,576,17
8504,14803,863,38
8505,16098,952,14
8506,10624,705,16
8507,8659,706,21
8508,8722,649,23
8509,18948,663,21
8510,1387,21,33
8511,11394,221,66
8512,10029,208,5
8513,2573,592,64
8514,460,264,69
8515,6481,527,6
8516,17181,728,17
8517,6408,505,28
8518,864,46,75
8519,17114,257,16
8520,13771,707,52
8521,19859,104,87
8522,48,926,16
8523,10871,852,36
8524,14120,410,79
8525,8010,878,31
8526,1961,797,15
8527,6934,843,43
8528,10403,32,54
8529,13705,684,90
8530,16508,578,27
8531,7703,508,6
8532,12864,283,31
8533,3144,163,55
8534,14772,71,68
8535,6364,701,61
8536,2328,167,14
8537,9766,42,81
8538,2595,562,80
8539,13122,968,2
8540,17117,726,46
8541,13291,63,38
8542,19383,732,27
8543,17481,305,90
8544,3005,565,6
8545,8510,281,18
8546,9093,359,88
8547,6388,194,38
8548,11787,847,84
8549,12342,728,65
8550,14474,518,17
8551,13803,744,14
8552,14406,170,19
8553,12603,97,3
8554,355,908,26
8555,17102,30,70
8556,4789,619,56
8557,19985,858,10
8558,9695,618,57
8559,3706,395,58
8560,14445,645,80
8561,4072,128,60
8562,14074,376,29
8563,7026,860,23
8564,9572,443,27
8565,16450,323,47
8566,6137,20,44
8567,13809,372,57
8568,15117,939,10
8569,8774,245,3
8570,7530,240,38
8571,9125,182,52
8572,8415,17,38
8573,430,822,68
8574,5453,628,38
8575,5136,572,23
8576,13649,717,68
8577,19181,162,56
8578,16895,283,21
8579,7162,63,78
8580,16,689,41
8581,5934,605,8
8582,12478,41,53
8583,16223,355,69
8584,9647,198,61
8585,16029,725,43
8586,15986,119,45
8587,18389,366,45
8588,17514,244,74
8589,19096,232,46
8590,998,422,5
8591,9715,544,6
8592,12386,478,29
8593,1125,579,29
8594,17302,808,18
8595,13550,61,6
8596,5609,644,64
8597,874,162,69
8598,15945,73,25
8599,17149,376,33
8600,1266,136,17
8601,15782,843,88
8602,11460,620,47
8603,2459,480,34
8604,4837,492,41
8605,5016,660,3
8606,14355,469,10
8607,11485,458,28
8608,8077,326,45
8609,2187,130,1
8610,6087,667,33
8611,2636,155,79
8612,14320,324,24
8613,19870,830,25
8614,17864,883,17
8615,14751,928,4
8616,3357,70,19
8617,12938,820,25
8618,14565,211,69
8619,19991,502,4
8620,1923,842,51
8621,3071,476,76
8622,9264,256,50
8623,2699,57,18
8624,17952,4,2
8625,12322,245,49
8626,9648,12,1
8627,16253,4,38
8628,9668,35,54
8629,19881,902,4
8630,13992,46,55
8631,14969,729,36
8632,348,810,12
8633,16011,260,8
8634,15510,178,77
8635,5227,668,15
8636,4827,162,63
8637,10103,113,75
8638,10847,354,23
8639,1580,690,77
8640,1439,177,16
8641,17768,276,15
8642,13768,360,46
8643,8853,317,23
8644,16957,895,19
8645,10798,733,67
8646,2579,104,5
8647,5698,561,42
8648,13869,409,18
8649,2454,541,65
8650,9202,247,34
8651,10197,791,14
8652,11778,321,40
8653,3913,149,76
8654,9026,54,25
8655,31,387,30
8656,6988,420,45
8657,2593,536,56
8658,11200,217,84
8659,4131,533,59
8660,1780,187,71
8661,13534,762,2
8662,3632,689,6
8663,14008,448,42
8664,13263,612,51
8665,19068,159,66
8666,18337,917,88
8667,13435,515,82
8668,10127,909,90
8669,8352,294,41
8670,4422,996,51
8671,3144,802,88
8672,8165,640,74
8673,18034,937,41
8674,5299,838,76
8675,3663,304,68
8676,11775,697,3
8677,19802,269,78
8678,2351,290,38
8679,11567,921,53
8680,13059,929,73
8681,17318,244,66
8682,2320,688,67
8683,15475,128,24
8684,4552,234,9
8685,9372,138,54
8686,19039,770,28
8687,14198,47,55
8688,7454,414,48
8689,19885,412,25
8690,8656,79,20
8691,6649,374,70
8692,17452,167,51
8693,1763,369,39
8694,8542,134,75
8695,18156,571,19
8696,147,1,12
8697,8306,641,71
8698,5479,583,11
8699,10954,768,8
8700,12519,857,28
8701,13477,375,19
8702,8958,138,61
8703,536,695,90
8704,296,458,52
8705,9942,159,7
8706,13890,457,36
8707,11007,675,53
8708,12669,973,40
8709,19996,405,51
8710,17619,239,29
8711,8250,676,77
8712,14319,350,54
8713,4438,671,16
8714,19129,806,59
8715,11117,520,18
8716,11185,678,85
8717,4636,811,17
8718,6615,490,56
8719,6199,839,23
8720,11542,388,28
8721,13394,805,79
8722,15101,507,85
8723,16716,880,51
8724,15931,604,3
8725,4731,425,85
8726,8771,553,19
8727,15973,198,25
8728,10700,854,27
8729,538,785,47
8730,971,129,46
8731,16504,902,10
8732,17822,991,80
8733,1971,109,27
8734,2912,907,67
8735,19200,487,40
8736,16742,700,47
8737,13200,24,3
8738,4443,82,20
8739,7771,882,72
8740,563,815,28
8741,577,877,41
8742,6564,658,15
8743,10556,663,42
8744,332,55,52
8745,5495,387,52
8746,9417,548,65
8747,15456,48,23
8748,5553,497,20
8749,3922,35,16
8750,18505,107,63
8751,19790,783,89
8752,6433,613,74
8753,573,971,78
8754,3646,755,33
8755,9160,564,58
8756,9455,661,77
8757,9105,53,5
8758,17114,33,58
8759,14428,116,58
8760,15339,142,4
8761,15984,793,2
8762,11071,973,56
8763,8783,239,10
8764,995,982,72
8765,15823,755,14
8766,644,581,60
8767,8651,494,18
8768,5461,177,38
8769,10963,444,66
8770,14939,880,32
8771,11128,469,83
8772,130,41,43
8773,7688,413,80
8774,71,460,11
8775,12041,199,37
8776,7567,666,14
8777,19987,402,14
8778,6571,350,75
8779,17431,838,34
8780,13228,438,51
8781,17614,59,54
8782,9823,646,77
8783,18701,443,66
8784,18605,716,72
8785,15268,518,77
8786,15883,335,49
8787,16944,742,53
8788,14233,167,67
8789,13239,540,76
8790,14268,372,46
8791,9341,581,21
8792,5065,494,32
8793,13105,452,61
8794,6623,959,58
8795,1100,370,34
8796,11307,780,76
8797,8360,271,21
8798,2866,512,8
8799,11514,911,25
8800,11825,128,48
8801,4039,917,22
8802,7454,939,37
8803,17503,261,61
8804,8307,773,69
8805,166,479,57
8806,19268,673,77
8807,4090,42,61
8808,18581,192,21
8809,16957,26,41
8810,12126,468,66
8811,7338,631,16
8812,14576,244,88
8813,9007,89,64
8814,15779,732,64
8815,6503,561,68
8816,9937,14,75
8817,7803,504,35
8818,6023,652,19
8819,18055,967,14
8820,15721,468,53
8821,13093,982,19
8822,4308,6,56
8823,12239,570,27
8824,5581,792,33
8825,15279,426,63
8826,702,701,36
8827,15086,387,47
8828,14886,640,60
8829,4555,970,34
8830,16094,66,43
8831,10508,998,55
8832,18333,523,11
8833,13469,738,25
8834,9032,836,1
8835,4175,276,71
8836,10840,395,55
8837,11115,323,61
8838,19771,302,9
8839,4889,449,44
8840,7339,142,71
8841,18288,925,50
8842,7873,468,43
8843,16984,696,48
8844,18675,348,47
8845,2900,215,20
8846,8699,51,2
8847,16318,241,68
8848,11915,129,22
8849,11971,25,36
8850,6918,827,23
8851,11511,529,21
8852,4885,809,68
8853,15189,36,79
8854,16056,683,33
8855,13690,268,36
8856,9965,169,49
8857,10798,549,36
8858,99,440,2
8859,3963,913,53
8860,8666,596,25
8861,8841,858,82
8862,18153,267,69
8863,6766,713,14
8864,9603,22,62
8865,17953,632,70
8866,13611,468,90
8867,7598,654,61
8868,18330,431,64
8869,2811,802,27
8870,19010,489,42
8871,3356,733,58
8872,15535,525,49
8873,4232,943,46
8874,526,589,12
8875,10023,611,62
8876,13318,24,59
8877,3703,857,65
8878,158,256,43
8879,2667,98,36
8880,18323,947,84
8881,2828,713,44
8882,16152,626,22
8883,5030,434,86
8884,7220,139,38
8885,12283,963,71
8886,11517,546,63
8887,980,974,67
8888,17855,111,21
8889,13429,47,17
8890,9792,457,9
8891,19676,15,31
8892,7989,252,19
8893,14890,625,43
8894,226,488,80
8895,18543,342,41
8896,8913,972,68
8897,17734,781,74
8898,16601,226,14
8899,3466,141,83
8900,3928,239,2
8901,6281,145,25
8902,10367,356,89
8903,19302,491,32
8904,4276,795,76
8905,7556,991,59
8906,4352,989,64
8907,9199,201,48
8908,18190,570,8
8909,7158,86,13
8910,5788,520,69
8911,4845,547,70
8912,3984,111,28
8913,15921,235,15
8914,17354,594,31
8915,16501,427,45
8916,18923,890,25
8917,9370,80,10
8918,17110,75,46
8919,2231,913,40
8920,18308,717,35
8921,3556,290,87
8922,15363,769,51
8923,272,217,36
8924,14315,657,36
8925,14944,660,4
8926,11745,627,53
8927,4608,493,83
8928,16343,250,85
8929,5215,498,28
8930,11368,788,17
8931,5002,182,74
8932,10423,895,8
8933,1629,376,78
8934,1701,667,81
8935,12395,252,84
8936,14452,616,10
8937,18731,909,30
8938,2728,228,42
8939,1099,557,22
8940,11226,675,44
8941,10267,607,29
8942,19661,289,1
8943,12516,11,69
8944,11034,315,3
8945,314,892,17
8946,17241,787,69
8947,16267,668,30
8948,13322,444,9
8949,17852,496,81
8950,6596,990,27
8951,17537,731,21
8952,9015,451,52
8953,8755,30,82
8954,1693,1000,83
8955,9242,306,75
8956,7774,338,90
8957,5929,627,50
8958,9797,863,46
8959,18547,965,90
8960,11963,702,87
8961,1739,468,47
8962,9217,161,70
8963,18720,632,3
8964,579,326,22
8965,8000,433,78
8966,7676,932,40
8967,9551,447,7
8968,15349,197,3
8969,17416,714,77
8970,4953,689,82
8971,3212,40,23
8972,12756,669,59
8973,14963,575,71
8974,9047,163,59
8975,6770,797,20
8976,17828,360,19
8977,11273,878,47
8978,11771,753,85
8979,18780,243,50
8980,2435,953,33
8981,19343,738,81
8982,2759,693,49
8983,2075,115,39
8984,1401,502,40
8985,11202,728,5
8986,15659,427,39
8987,2447,232,19
8988,18016,710,17
8989,9657,155,29
8990,19652,553,1
8991,6891,439,65
8992,13496,15,52
8993,8400,774,21
8994,17795,968,71
8995,7455,800,25
8996,873,836,25
8997,18443,836,80
8998,8664,53,13
8999,580,367,5
9000,2541,957,13
9001,19825,978,56
9002,17833,29,83
9003,2645,398,28
9004,13494,645,85
9005,15389,429,59
9006,15358,439,35
9007,16029,881,42
9008,14640,162,47
9009,15021,624,16
9010,14547,885,85
9011,1946,877,67
9012,4917,551,25
9013,6374,629,82
9014,15290,445,87
9015,8868,760,37
9016,9775,552,54
9017,10467,868,61
9018,10080,265,81
9019,1151,314,53
9020,18629,899,25
9021,13313,351,64
9022,9740,3,65
9023,6326,887,29
9024,4222,427,82
9025,2916,690,80
9026,10251,721,57
9027,5170,285,20
9028,3685,874,20
9029,10367,245,13
9030,14306,291,29
9031,18362,739,5
9032,3685,888,23
9033,12318,681,18
9034,14518,49,50
9035,13579,682,87
9036,13279,39,27
9037,16104,873,17
9038,13037,378,63
9039,12683,243,70
9040,6844,574,1
9041,15971,179,74
9042,10180,190,4
9043,18360,283,78
9044,11053,70,39
9045,18729,535,63
9046,73,292,82
9047,12681,210,32
9048,6061,43,11
9049,5732,777,87
9050,9763,570,60
9051,6675,744,41
9052,2863,184,50
9053,15900,937,8
9054,13379,748,4
9055,14203,91,13
9056,2788,365,38
9057,6155,361,84
9058,8648,292,81
9059,3661,807,50
9060,18674,850,71
9061,6625,465,76
9062,15380,425,28
9063,10124,488,57
9064,18217,338,62
9065,13101,979,53
9066,13884,993,67
9067,8105,486,11
9068,17044,66,39
9069,1672,254,69
9070,9684,437,7
9071,2961,23,74
9072,222,64,16
9073,7899,125,81
9074,13411,78,85
9075,19348,287,80
9076,2165,792,33
9077,1979,682,5
9078,4003,28,47
9079,13907,851,87
9080,16058,528,47
9081,17068,774,78
9082,2111,717,46
9083,7656,713,26
9084,19211,141,77
9085,17938,95,57
9086,18538,67,18
9087,1023,822,34
9088,19286,423,57
9089,19441,258,56
9090,19650,406,6
9091,5450,543,55
9092,8173,672,28
9093,2892,671,25
9094,1673,367,5
9095,4414,120,51
9096,3883,596,74
9097,14231,824,19
9098,9757,850,35
9099,8338,880,23
9100,3668,445,85
9101,8974,566,56
9102,10015,316,11
9103,4250,840,42
9104,4246,229,53
9105,12387,633,23
9106,13565,892,83
9107,16924,216,32
9108,11796,660,84
9109,13973,609,6
9110,15476,482,42
9111,4398,784,70
9112,3248,537,11
9113,17626,300,14
9114,8728,639,69
9115,764,937,76
9116,8853,864,35
9117,6680,408,63
9118,2439,394,20
9119,15923,470,86
9120,13973,138,63
9121,10470,773,72
9122,10752,365,31
9123,2036,299,9
9124,9201,510,20
9125,13637,173,45
9126,10780,189,7
9127,6520,442,59
9128,12359,194,12
9129,11324,703,42
9130,18450,137,23
9131,8336,903,19
9132,12406,879,3
9133,15610,722,70
9134,12931,628,78
9135,3882,978,34
